title,link
「2024년 BOK 국제컨퍼런스」 발표 논문 (2일차) 주요 내용,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084438&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
「2024년 BOK 국제컨퍼런스」 기조연설 및 발표 논문 (1일차) 주요 내용,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084410&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 1/4분기중 거주자의 카드 해외 사용실적,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084372&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
"[보도자료] 7월 개장시간 연장 대비, ‘외환시장 구조개선’ 시범운영을 차질 없이 추진 중입니다",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084382&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
금융통화위원회 의사록(2024년도 제9차)(2024.5.9),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084318&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
"한국은행, 「2024년 BOK 국제컨퍼런스」 개최",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084373&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
한국은행 부총재보 인사,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084355&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 4월중 거주자외화예금 동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084279&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도참고자료] 2024년 6월중 통화안정증권 발행 계획,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084258&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
경제전망(2024년 5월),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084273&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=11&programType=newsData&menuNo=201265&oldMenuNo=201263
통화정책방향(2024.5.23),https://www.bok.or.kr/portal/bbs/P0000559/view.do?nttId=10084264&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=200690&oldMenuNo=201263
2024년 1/4분기 국제투자대조표(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084216&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 4월 생산자물가지수(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084218&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 5월 기업경기실사지수(BSI) 및 경제심리지수(ESI),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084186&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 1/4분기중 가계신용(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084184&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 5월 소비자동향조사 결과,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084159&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 3월 통화 및 유동성,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084097&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
"BIS 및 IIF, 아고라 프로젝트 민간 참가기관 모집 공고",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084123&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 4월 수출입물가지수 및 무역지수(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084103&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=12&programType=newsData&menuNo=201264&oldMenuNo=201263
생산자 및 수출입 물가의 2020년 기준년 개편결과,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084099&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201264&oldMenuNo=201263
"한국은행, 말레이시아 중앙은행과 원/링깃 통화스왑 갱신 계약 체결",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084082&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 4월중 금융시장 동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084085&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 2024년 4월 이후 국제금융·외환시장 동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10084057&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 3월 국제수지(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10084021&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201264&oldMenuNo=201263
[보도참고자료]2024년중 경제통계국 작성 통계 공표 일정 일부 변경,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083980&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 4월말 외환보유액,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083973&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 「제27차 ASEAN+3 재무장관‧중앙은행총재 회의」 결과,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083979&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 「제24차 한일중 재무장관‧중앙은행총재 회의」 결과,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083977&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=13&programType=newsData&menuNo=201265&oldMenuNo=201263
금융통화위원회 의사록(2024년도 제7차)(2024.4.12),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083905&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 3월 무역지수 및 교역조건(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083883&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201264&oldMenuNo=201263
"[보도자료] 이창용 한국은행 총재, 「제24차 한일중 재무장관·중앙은행총재 회의」, 「제27차 ASEAN+3 재무장관·중앙은행총재 회의」 및 「제57차 ADB 연차총회」 참석",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083864&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 3월 금융기관 가중평균금리,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083850&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201264&oldMenuNo=201263
2020년 기준년 산업연관표 작성 결과,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083834&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 1/4분기중 외국환은행의 외환거래동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083806&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도참고자료] 2024년 5월중 통화안정증권 발행 계획,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083760&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 1/4분기 실질 국내총생산(속보),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083748&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 4월 기업경기실사지수(BSI) 및 경제심리지수(ESI),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083721&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 4월 소비자동향조사 결과,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083647&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=14&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 3월중 거주자외화예금 동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083678&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 3월 생산자물가지수(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083684&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201264&oldMenuNo=201263
금융기관 대출행태서베이 결과(2024년 1/4분기 동향 및 2024년 2/4분기 전망),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083649&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 금융통화위원회 위원 추천,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083659&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201265&oldMenuNo=201263
2023년 결제통화별 수출입,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083621&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201264&oldMenuNo=201263
금융통화위원회 의사록(2024년도 제6차)(2024.3.28),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083538&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 2월 통화 및 유동성,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083582&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201264&oldMenuNo=201263
"[보도자료] 이창용 한국은행 총재, 「G20 재무장관·중앙은행총재 회의」 및 「IMF-WBG 춘계회의」 등 참석",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083592&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 3월 수출입물가지수(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083584&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201264&oldMenuNo=201263
「2023년도 지급결제보고서」,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083563&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=15&programType=newsData&menuNo=201265&oldMenuNo=201263
경제상황 평가(2024.4월),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083534&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
통화정책방향(2024.4.12),https://www.bok.or.kr/portal/bbs/P0000559/view.do?nttId=10083531&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=200690&oldMenuNo=201263
2024년 3월중 금융시장 동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083496&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 2024년 3월 이후 국제금융·외환시장 동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083494&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 2월 국제수지(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083432&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201264&oldMenuNo=201263
2023년 자금순환(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083381&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201264&oldMenuNo=201263
"한국은행, BIS 및 주요국 중앙은행과 국가간 지급결제 개선 프로젝트(아고라 프로젝트) 추진",https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083405&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
「2024 통화정책 경시대회」 개최,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083378&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 3월말 외환보유액,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083372&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
금융통화위원회 의사록(2024년도 제5차)(2024.3.14),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083336&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=16&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 2월 금융기관 가중평균금리,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083285&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201264&oldMenuNo=201263
2023년도 연차보고서 정부 제출 및 공표,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083283&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도참고자료] 2024년 4월중 통화안정증권 발행 계획,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083241&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201265&oldMenuNo=201263
「금융안정 상황」(2024년 3월),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083220&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 한국은행-금융감독원 국내 금융권 공동 기후 스트레스 테스트 실시 추진,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083226&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 2월 무역지수 및 교역조건(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083168&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 3월 기업경기실사지수(BSI) 및 경제심리지수(ESI),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083151&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201264&oldMenuNo=201263
2024년 3월 소비자동향조사 결과,https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083104&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201264&oldMenuNo=201263
「지역경제보고서」(2024년 3월),https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083125&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] 2023년중 국내 지급결제동향,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083109&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=17&programType=newsData&menuNo=201265&oldMenuNo=201263
[보도자료] ‘외환시장 구조개선’ 시범운영 추진 상황 및 향후 계획,https://www.bok.or.kr/portal/bbs/B0000502/view.do?nttId=10083091&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=18&programType=newsData&menuNo=201265&oldMenuNo=201263
2024년 2월 생산자물가지수(잠정),https://www.bok.or.kr/portal/bbs/B0000501/view.do?nttId=10083088&searchCnd=1&searchKwd=&depth2=200038&depth3=201263&depth=201263&pageUnit=10&pageIndex=18&programType=newsData&menuNo=201264&oldMenuNo=201263
